"AnimalID","t_0","site_0","Mass_std","Sex","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"384Y",2013,"PYRAMID ROCK",-0.462031021388918,"M",12,12,12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12
"385R",2005,"PYRAMID ROCK",-0.51270454794692,"F",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"385Y",2013,"PYRAMID ROCK",-0.690061890899926,"F",12,12,12,12,12,12,12,12,12,12,12,12,1,12,3,4,5,12,12
"386R",2005,"PYRAMID ROCK",0.33607702189961,"M",12,12,12,12,1,2,12,12,12,12,12,12,12,12,12,12,12,12,12
"386Y",2013,"PYRAMID ROCK",-0.538041311225921,"M",12,12,12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12
"387R",2005,"PYRAMID ROCK",0.488097601573615,"M",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"387Y",2013,"PYRAMID ROCK",0.868149050758629,"M",12,12,12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12
"388R",2005,"PYRAMID ROCK",0.158719678946604,"M",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"388Y",2013,"PYRAMID ROCK",0.34874540353911,"M",12,12,12,12,12,12,12,12,12,12,12,12,12,2,3,12,12,12,7
"389R",2005,"PYRAMID ROCK",0.0193674809120989,"F",12,12,12,12,1,2,3,12,12,12,12,12,12,12,12,12,12,12,12
"389Y",2013,"PYRAMID ROCK",-0.462031021388918,"F",12,12,12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,6,12
"38R",2001,"PYRAMID ROCK",-0.576046456144422,"F",1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"38Y",2002,"SOUTH SEAL ROCK",0.184056442225605,"M",12,12,12,12,4,5,12,12,12,12,12,12,12,12,12,12,12,12,12
"390R",2005,"PYRAMID ROCK",-0.246668533517411,"F",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"390Y",2013,"PYRAMID ROCK",-0.208663388598909,"M",12,12,12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,6,12
"391R",2005,"PYRAMID ROCK",0.804807142561126,"M",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"391Y",2013,"PYRAMID ROCK",1.05817477535114,"M",12,12,12,12,12,12,12,12,12,12,12,12,12,2,3,12,12,6,12
"392R",2005,"PYRAMID ROCK",0.184056442225605,"F",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"392Y",2013,"PYRAMID ROCK",0.298071876981109,"M",12,12,12,12,12,12,12,12,12,12,12,12,12,2,12,12,12,12,12
"393R",2005,"PYRAMID ROCK",0.146051297307103,"M",12,12,12,12,1,12,12,12,12,6,7,8,9,12,11,11,12,12,12
"393Y",2013,"PYRAMID ROCK",0.0700410074701005,"M",12,12,12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12
"394R",2005,"PYRAMID ROCK",-0.664725127620925,"M",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"394Y",2013,"PYRAMID ROCK",1.15952182846714,"M",12,12,12,12,12,12,12,12,12,12,12,12,1,2,12,12,12,12,12
"395R",2005,"PYRAMID ROCK",-0.51270454794692,"F",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"395Y",2013,"PYRAMID ROCK",-0.272005296796411,"F",12,12,12,12,12,12,12,12,12,12,12,12,12,2,12,12,12,12,12
"396R",2005,"PYRAMID ROCK",0.437424075015614,"M",12,12,12,12,1,2,12,12,12,12,12,12,12,12,12,12,12,12,12
"396Y",2013,"PYRAMID ROCK",-0.0186376640064025,"M",12,12,12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12
"397R",2005,"PYRAMID ROCK",0.589444654689619,"M",12,12,12,12,12,12,12,12,12,12,12,8,12,12,12,12,12,12,12
"397Y",2013,"PYRAMID ROCK",0.678123326166122,"F",12,12,12,12,12,12,12,12,12,12,12,12,1,2,12,12,12,12,12
"398R",2005,"PYRAMID ROCK",-0.322678823354413,"F",12,12,12,12,1,2,12,12,5,6,7,8,9,10,11,11,11,11,12
"398Y",2013,"PYRAMID ROCK",0.931490958956131,"M",12,12,12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12
"399R",2005,"PYRAMID ROCK",0.272735113702108,"F",12,12,12,12,1,2,12,12,12,12,12,12,12,12,12,12,12,12,12
"399Y",2013,"PYRAMID ROCK",0.804807142561126,"M",12,12,12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12
"39R",2001,"PYRAMID ROCK",0.158719678946604,"M",12,2,3,4,5,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"39Y",2002,"SOUTH SEAL ROCK",0.0953777707491013,"F",12,12,12,12,4,5,6,12,8,9,10,12,12,12,12,12,12,12,12
"3R",2001,"PYRAMID ROCK",-0.766072180736929,"M",1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"3Y",2002,"SOUTH SEAL ROCK",0.754133616003125,"M",12,1,2,3,4,5,12,12,12,12,12,12,12,12,12,12,12,12,12
"400R",2005,"PYRAMID ROCK",-0.272005296796411,"F",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"400Y",2013,"PYRAMID ROCK",0.0953777707491013,"F",12,12,12,12,12,12,12,12,12,12,12,12,1,12,12,4,5,6,7
"401R",2005,"PYRAMID ROCK",0.158719678946604,"F",12,12,12,12,1,12,3,4,12,6,12,8,12,12,11,11,11,11,12
"401Y",2013,"PYRAMID ROCK",-0.715398654178927,"F",12,12,12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12
"402R",2005,"PYRAMID ROCK",1.04550639371163,"M",12,12,12,12,1,2,3,4,5,6,7,8,9,12,12,12,12,12,12
"402Y",2013,"PYRAMID ROCK",0.0447042441910997,"M",12,12,12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12
"403R",2005,"PYRAMID ROCK",0.222061587144106,"M",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"403Y",2013,"PYRAMID ROCK",-0.487367784667919,"F",12,12,12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12
"404R",2005,"PYRAMID ROCK",0.196724823865105,"M",12,12,12,12,1,2,3,12,5,6,7,8,9,10,12,12,12,12,12
"404Y",2013,"PYRAMID ROCK",0.0700410074701005,"M",12,12,12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12
"405R",2005,"PYRAMID ROCK",0.994832867153633,"F",12,12,12,12,1,12,3,12,5,6,7,12,9,10,12,12,12,12,12
"405Y",2013,"PYRAMID ROCK",-0.208663388598909,"F",12,12,12,12,12,12,12,12,12,12,12,12,1,2,3,12,5,6,7
"406R",2005,"PYRAMID ROCK",0.0573726258306004,"F",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"406Y",2013,"PYRAMID ROCK",-0.588714837783923,"F",12,12,12,12,12,12,12,12,12,12,12,12,1,12,3,12,12,12,12
"407R",2005,"PYRAMID ROCK",0.652786562887121,"M",12,12,12,12,1,2,3,4,12,12,12,12,12,12,12,12,12,12,12
"407Y",2013,"PYRAMID ROCK",0.0447042441910997,"F",12,12,12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12
"408R",2005,"PYRAMID ROCK",1.15952182846714,"M",12,12,12,12,1,2,3,12,12,12,12,12,12,12,12,12,12,12,12
"408Y",2013,"PYRAMID ROCK",0.0447042441910997,"F",12,12,12,12,12,12,12,12,12,12,12,12,1,2,3,4,5,6,7
"409R",2005,"PYRAMID ROCK",0.475429219934115,"F",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"409Y",2013,"PYRAMID ROCK",-0.386020731551915,"F",12,12,12,12,12,12,12,12,12,12,12,12,1,2,3,4,5,6,7
"40R",2001,"PYRAMID ROCK",0.564107891410618,"M",12,12,12,12,12,12,12,12,9,12,12,12,12,12,12,12,12,12,12
"40Y",2002,"SOUTH SEAL ROCK",0.703460089445123,"M",12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"410R",2005,"PYRAMID ROCK",0.576776273050118,"M",12,12,12,12,1,2,12,12,5,6,7,12,9,10,11,11,12,12,12
"410Y",2013,"PYRAMID ROCK",-0.0566428089249039,"M",12,12,12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12
"411R",2005,"PYRAMID ROCK",0.994832867153633,"M",12,12,12,12,1,12,3,4,12,12,12,8,9,12,11,11,12,12,12
"411Y",2013,"PYRAMID ROCK",-0.208663388598909,"F",12,12,12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12
"412R",2005,"PYRAMID ROCK",0.855480669119128,"F",12,12,12,12,1,2,3,4,12,12,12,12,12,12,12,12,12,12,12
"412Y",2013,"PYRAMID ROCK",0.424755693376113,"M",12,12,12,12,12,12,12,12,12,12,12,12,1,2,12,12,12,12,12
"413R",2005,"PYRAMID ROCK",0.310740258620609,"F",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"413Y",2013,"PYRAMID ROCK",0.133382915667603,"F",12,12,12,12,12,12,12,12,12,12,12,12,1,2,3,4,5,6,7
"414R",2005,"PYRAMID ROCK",0.62744979960812,"M",12,12,12,12,1,12,12,4,12,12,12,12,12,12,12,12,12,12,12
"414Y",2013,"PYRAMID ROCK",1.05817477535114,"M",12,12,12,12,12,12,12,12,12,12,12,12,1,2,12,12,12,12,12
"415R",2005,"PYRAMID ROCK",0.880817432398129,"M",12,12,12,12,1,2,12,4,5,6,7,8,9,10,11,12,11,11,12
"415Y",2013,"PYRAMID ROCK",0.652786562887121,"M",12,12,12,12,12,12,12,12,12,12,12,12,12,2,3,4,5,12,12
"416R",2005,"PYRAMID ROCK",-0.715398654178927,"F",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"416Y",2013,"PYRAMID ROCK",1.05817477535114,"F",12,12,12,12,12,12,12,12,12,12,12,12,1,2,3,4,5,6,7
"417R",2005,"PYRAMID ROCK",-0.639388364341924,"F",12,12,12,12,1,12,3,4,5,6,7,8,9,10,12,12,12,12,12
"417Y",2013,"PYRAMID ROCK",0.804807142561126,"M",12,12,12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12
"418R",2005,"PYRAMID ROCK",0.589444654689619,"M",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"418Y",2013,"PYRAMID ROCK",0.108046152388602,"F",12,12,12,12,12,12,12,12,12,12,12,12,12,2,3,12,12,12,12
"419R",2005,"PYRAMID ROCK",-0.0313060456459031,"F",12,12,12,12,1,12,12,12,12,6,12,12,12,12,12,12,12,12,12
"419Y",2013,"PYRAMID ROCK",-0.614051601062923,"F",12,12,12,12,12,12,12,12,12,12,12,12,1,2,3,4,12,12,12
"41R",2001,"PYRAMID ROCK",-0.702730272539426,"F",1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"41Y",2002,"SOUTH SEAL ROCK",0.652786562887121,"F",12,1,12,3,4,5,6,7,8,12,10,11,12,11,11,11,11,11,12
"420R",2005,"PYRAMID ROCK",-0.652056745981425,"F",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"420Y",2013,"PYRAMID ROCK",1.05817477535114,"M",12,12,12,12,12,12,12,12,12,12,12,12,12,2,3,4,5,6,7
"421R",2005,"PYRAMID ROCK",0.0953777707491013,"F",12,12,12,12,1,2,3,4,5,6,12,8,9,10,11,11,11,11,12
"421Y",2013,"PYRAMID ROCK",0.386750548457612,"F",12,12,12,12,12,12,12,12,12,12,12,12,1,2,3,4,5,6,7
"422R",2005,"PYRAMID ROCK",0.0447042441910997,"M",12,12,12,12,1,2,12,12,12,12,12,12,12,12,12,12,12,12,12
"422Y",2013,"PYRAMID ROCK",0.0447042441910997,"F",12,12,12,12,12,12,12,12,12,12,12,12,12,12,3,12,12,12,12
"423R",2005,"PYRAMID ROCK",1.00750124879313,"M",12,12,12,12,1,2,12,12,12,12,12,12,12,12,12,12,12,12,12
"423Y",2013,"PYRAMID ROCK",-0.462031021388918,"M",12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,7
"424R",2005,"PYRAMID ROCK",0.374082166818111,"F",12,12,12,12,1,2,3,4,5,6,7,12,9,12,12,12,12,12,12
"424Y",2013,"PYRAMID ROCK",-0.170658243680408,"M",12,12,12,12,12,12,12,12,12,12,12,12,1,12,3,12,5,12,12
"425R",2005,"PYRAMID ROCK",0.158719678946604,"M",12,12,12,12,1,2,12,4,5,6,7,12,12,10,12,12,12,12,12
"425Y",2013,"PYRAMID ROCK",0.0447042441910997,"M",12,12,12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12
"426R",2005,"PYRAMID ROCK",0.108046152388602,"F",12,12,12,12,1,12,12,4,5,6,12,8,9,10,11,12,11,11,12
"426Y",2013,"PYRAMID ROCK",-0.0819795722039047,"F",12,12,12,12,12,12,12,12,12,12,12,12,12,2,3,12,12,12,12
"427R",2005,"PYRAMID ROCK",0.855480669119128,"M",12,12,12,12,1,2,12,12,12,12,12,12,12,12,12,12,12,12,12
"427Y",2013,"PYRAMID ROCK",0.171388060586104,"M",12,12,12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12
"428R",2005,"PYRAMID ROCK",0.310740258620609,"F",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"428Y",2013,"PYRAMID ROCK",0.171388060586104,"F",12,12,12,12,12,12,12,12,12,12,12,12,1,2,3,4,12,6,12
"429R",2005,"PYRAMID ROCK",-0.0819795722039047,"F",12,12,12,12,1,12,12,12,5,6,7,12,9,10,11,12,11,11,11
"429Y",2013,"PYRAMID ROCK",0.234729968783606,"F",12,12,12,12,12,12,12,12,12,12,12,12,1,12,12,12,5,12,12
"42R",2001,"PYRAMID ROCK",-0.51270454794692,"F",12,12,3,4,5,6,7,8,9,10,11,11,11,11,11,11,11,11,11
"42Y",2002,"SOUTH SEAL ROCK",1.07084315699064,"M",12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"430R",2005,"PYRAMID ROCK",-0.0186376640064025,"M",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"430Y",2013,"PYRAMID ROCK",1.05817477535114,"M",12,12,12,12,12,12,12,12,12,12,12,12,12,12,3,12,12,12,12
"431R",2005,"PYRAMID ROCK",1.26086888158314,"M",12,12,12,12,1,2,3,4,12,12,12,12,12,12,12,12,12,12,12
"431Y",2013,"PYRAMID ROCK",0.424755693376113,"M",12,12,12,12,12,12,12,12,12,12,12,12,12,2,12,12,12,12,12
"432R",2005,"PYRAMID ROCK",-0.0566428089249039,"M",12,12,12,12,1,2,3,4,5,6,7,12,12,12,12,12,12,12,12
"432Y",2013,"PYRAMID ROCK",0.931490958956131,"F",12,12,12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,6,7
"433R",2005,"PYRAMID ROCK",0.462760838294615,"M",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"433Y",2013,"PYRAMID ROCK",0.0700410074701005,"F",12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,5,6,12
"434R",2005,"PYRAMID ROCK",0.462760838294615,"F",12,12,12,12,1,2,12,12,12,12,12,12,12,12,12,12,12,12,12
"434Y",2013,"PYRAMID ROCK",0.298071876981109,"M",12,12,12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12
"435R",2005,"PYRAMID ROCK",0.576776273050118,"M",12,12,12,12,1,2,3,4,5,12,7,8,9,10,11,11,12,12,12
"435Y",2013,"PYRAMID ROCK",0.310740258620609,"M",12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,4,12,12,12
"436R",2005,"PYRAMID ROCK",-0.51270454794692,"F",12,12,12,12,1,12,12,4,12,12,12,12,12,12,12,12,12,12,12
"436Y",2013,"PYRAMID ROCK",0.0447042441910997,"F",12,12,12,12,12,12,12,12,12,12,12,12,1,12,3,4,5,6,12
"437R",2005,"PYRAMID ROCK",-0.449362639749417,"M",12,12,12,12,1,2,3,4,12,12,12,12,12,12,12,12,12,12,12
"437Y",2013,"PYRAMID ROCK",0.298071876981109,"M",12,12,12,12,12,12,12,12,12,12,12,12,1,2,12,12,5,12,12
"438R",2005,"PYRAMID ROCK",-0.119984717122406,"F",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"438Y",2013,"PYRAMID ROCK",-0.0186376640064025,"F",12,12,12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12
"439R",2005,"PYRAMID ROCK",-0.170658243680408,"F",12,12,12,12,1,2,3,4,5,6,12,8,9,10,11,12,12,12,12
"439Y",2013,"PYRAMID ROCK",-0.272005296796411,"F",12,12,12,12,12,12,12,12,12,12,12,12,12,2,12,12,12,6,12
"43R",2001,"PYRAMID ROCK",-0.246668533517411,"F",1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"43Y",2002,"SOUTH SEAL ROCK",0.538771128131617,"M",12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"440R",2005,"PYRAMID ROCK",-0.52537292958642,"F",12,12,12,12,1,2,3,4,5,6,7,12,9,10,11,12,12,12,12
"440Y",2013,"PYRAMID ROCK",0.298071876981109,"F",12,12,12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12
"441R",2005,"PYRAMID ROCK",0.0193674809120989,"M",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"441Y",2013,"PYRAMID ROCK",0.804807142561126,"M",12,12,12,12,12,12,12,12,12,12,12,12,12,2,12,12,12,12,12
"442R",2005,"PYRAMID ROCK",-0.145321480401407,"F",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"442Y",2013,"PYRAMID ROCK",1.05817477535114,"M",12,12,12,12,12,12,12,12,12,12,12,12,12,2,3,4,12,12,12
"443R",2005,"PYRAMID ROCK",-0.22133177023841,"F",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"443Y",2013,"PYRAMID ROCK",-0.208663388598909,"F",12,12,12,12,12,12,12,12,12,12,12,12,1,2,3,4,5,6,7
"444R",2005,"PYRAMID ROCK",-0.0566428089249039,"F",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"444Y",2013,"PYRAMID ROCK",0.62744979960812,"F",12,12,12,12,12,12,12,12,12,12,12,12,1,12,3,12,12,12,12
"445R",2005,"PYRAMID ROCK",-0.0186376640064025,"F",12,12,12,12,1,2,3,4,5,6,7,8,9,10,11,11,11,11,12
"445Y",2013,"PYRAMID ROCK",0.526102746492117,"M",12,12,12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12
"446R",2005,"PYRAMID ROCK",-0.690061890899926,"F",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"446Y",2013,"PYRAMID ROCK",0.361413785178611,"M",12,12,12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12
"447R",2005,"PYRAMID ROCK",0.450092456655114,"M",12,12,12,12,1,2,12,12,12,12,12,12,12,12,12,12,12,12,11
"447Y",2013,"PYRAMID ROCK",0.754133616003125,"M",12,12,12,12,12,12,12,12,12,12,12,12,1,2,3,4,5,6,7
"448R",2005,"PYRAMID ROCK",-0.00596928236690186,"M",12,12,12,12,1,2,12,12,12,12,12,12,12,12,12,12,12,12,12
"448Y",2013,"PYRAMID ROCK",-0.335347204993914,"F",12,12,12,12,12,12,12,12,12,12,12,12,12,12,3,12,12,12,12
"449R",2005,"PYRAMID ROCK",0.184056442225605,"M",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"449Y",2013,"PYRAMID ROCK",0.0447042441910997,"M",12,12,12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12
"44R",2001,"PYRAMID ROCK",0.488097601573615,"M",1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"44Y",2002,"SOUTH SEAL ROCK",-0.487367784667919,"F",12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"450R",2005,"PYRAMID ROCK",0.804807142561126,"M",12,12,12,12,1,2,12,12,12,12,12,12,12,12,12,12,12,12,12
"450Y",2013,"PYRAMID ROCK",0.222061587144106,"F",12,12,12,12,12,12,12,12,12,12,12,12,1,2,3,4,5,12,12
"451R",2005,"PYRAMID ROCK",-0.0186376640064025,"F",12,12,12,12,1,2,12,12,12,12,12,12,12,12,12,12,12,12,12
"451Y",2013,"PYRAMID ROCK",0.0700410074701005,"M",12,12,12,12,12,12,12,12,12,12,12,12,1,2,3,12,12,6,7
"452R",2005,"PYRAMID ROCK",0.437424075015614,"M",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"452Y",2013,"PYRAMID ROCK",-0.462031021388918,"M",12,12,12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12
"453R",2005,"PYRAMID ROCK",-0.487367784667919,"F",12,12,12,12,1,12,12,4,12,12,12,12,12,12,12,12,12,12,12
"453Y",2013,"PYRAMID ROCK",-0.715398654178927,"F",12,12,12,12,12,12,12,12,12,12,12,12,1,2,3,4,5,6,12
"454R",2005,"PYRAMID ROCK",0.171388060586104,"F",12,12,12,12,1,2,3,12,12,12,12,12,12,12,12,12,12,12,12
"454Y",2013,"PYRAMID ROCK",0.551439509771118,"F",12,12,12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12
"455R",2005,"PYRAMID ROCK",-0.322678823354413,"F",12,12,12,12,1,2,3,4,5,6,7,8,9,12,11,12,12,12,12
"455Y",2013,"PYRAMID ROCK",1.18485859174614,"M",12,12,12,12,12,12,12,12,12,12,12,12,1,12,3,4,12,6,7
"456R",2005,"PYRAMID ROCK",0.0193674809120989,"F",12,12,12,12,1,2,3,4,5,6,7,8,9,10,11,11,11,12,12
"456Y",2013,"PYRAMID ROCK",-0.462031021388918,"F",12,12,12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,6,12
"457R",2005,"PYRAMID ROCK",0.399418930097112,"M",12,12,12,12,1,2,12,4,5,6,12,12,9,10,12,12,12,12,12
"457Y",2013,"PYRAMID ROCK",0.944159340595631,"M",12,12,12,12,12,12,12,12,12,12,12,12,1,2,12,12,12,12,12
"458R",2005,"PYRAMID ROCK",0.374082166818111,"F",12,12,12,12,1,2,12,12,12,12,12,12,12,12,12,12,12,12,12
"458Y",2013,"PYRAMID ROCK",-0.0819795722039047,"M",12,12,12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,6,12
"459R",2005,"PYRAMID ROCK",-0.51270454794692,"F",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"459Y",2013,"PYRAMID ROCK",-0.550709692865421,"F",12,12,12,12,12,12,12,12,12,12,12,12,1,12,12,12,12,12,12
"45R",2001,"PYRAMID ROCK",-1.19679715647994,"F",1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"45Y",2002,"SOUTH SEAL ROCK",0.728796852724124,"M",12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"460R",2005,"PYRAMID ROCK",-0.170658243680408,"F",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"460Y",2013,"PYRAMID ROCK",0.361413785178611,"M",12,12,12,12,12,12,12,12,12,12,12,12,1,2,3,12,5,12,7
"461R",2005,"PYRAMID ROCK",-0.310010441714913,"F",12,12,12,12,1,2,12,12,12,12,12,12,12,12,12,12,12,12,12
"461Y",2015,"PYRAMID ROCK",1.03283801207213,"M",12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,12,12,12,12
"462R",2005,"PYRAMID ROCK",0.222061587144106,"M",12,12,12,12,1,2,12,12,12,12,12,12,12,12,12,12,12,12,12
"462Y",2015,"PYRAMID ROCK",0.602113036329119,"M",12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,12,12,12,12
"463R",2005,"PYRAMID ROCK",-0.310010441714913,"F",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"463Y",2015,"PYRAMID ROCK",-0.23400015187791,"F",12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2,3,4,12
"464R",2005,"PYRAMID ROCK",-0.119984717122406,"F",12,12,12,12,1,2,3,4,5,6,12,12,12,12,12,12,12,12,12
"464Y",2015,"PYRAMID ROCK",-0.183326625319908,"F",12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,3,12,12
"465R",2005,"PYRAMID ROCK",0.450092456655114,"M",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"465Y",2015,"PYRAMID ROCK",0.0700410074701005,"M",12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,12,12,12,12
"466R",2005,"PYRAMID ROCK",-0.195995006959409,"F",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"466Y",2015,"PYRAMID ROCK",-0.170658243680408,"F",12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,12,12,12,12
"467R",2005,"PYRAMID ROCK",0.120714534028103,"F",12,12,12,12,1,2,3,4,5,6,7,8,9,10,11,11,11,12,12
"467Y",2015,"PYRAMID ROCK",0.120714534028103,"M",12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,12,12,12,12
"468R",2005,"PYRAMID ROCK",0.0447042441910997,"F",12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"468Y",2015,"PYRAMID ROCK",-0.0693111905644041,"M",12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,12,12,12,12
"469R",2005,"PYRAMID ROCK",0.437424075015614,"F",12,12,12,12,1,2,3,4,5,6,7,8,12,12,12,12,12,12,12
"469Y",2015,"PYRAMID ROCK",0.323408640260109,"M",12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,12,12,12,12
"46R",2001,"PYRAMID ROCK",-1.03210819516644,"F",1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"46Y",2002,"SOUTH SEAL ROCK",0.34874540353911,"F",12,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"470R",2005,"PYRAMID ROCK",-0.0819795722039047,"F",12,12,12,12,1,2,3,12,12,12,12,12,12,10,12,12,12,12,12
"470Y",2015,"PYRAMID ROCK",1.19752697338564,"M",12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,12,12,12,12
"471R",2007,"PYRAMID ROCK",0.500765983213116,"M",12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12
"471Y",2015,"PYRAMID ROCK",-0.0186376640064025,"M",12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,12,12,12,12
"472R",2007,"PYRAMID ROCK",0.500765983213116,"M",12,12,12,12,12,12,1,12,12,12,12,12,12,12,9,12,12,12,12
"472Y",2015,"PYRAMID ROCK",1.21019535502514,"M",12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,2,12,12,12
"473R",2007,"PYRAMID ROCK",0.0953777707491013,"F",12,12,12,12,12,12,12,12,12,12,5,6,12,8,9,12,12,12,12
"473Y",2015,"PYRAMID ROCK",0.90615419567713,"M",12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,12,12,12,12
"474R",2007,"PYRAMID ROCK",0.62744979960812,"F",12,12,12,12,12,12,1,12,12,12,12,12,12,12,12,12,12,12,12
"474Y",2015,"PYRAMID ROCK",1.09617992026964,"M",12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,2,12,12,12
