"AnimalID","SiteName","Beach","Region","Time","Sex","Age","Behavior","Platform","date","datetime","pup_evidence"
"276R","PYRAMID ROCK",NA,"OREGON",1000,"UNK","J",NA,NA,"09/02/2005",2005-09-02 10:00:00,NA
"276R","CAPE ARAGO",NA,"OREGON",1530,"UNK","J",NA,NA,"10/13/2005",2005-10-13 15:30:00,NA
"276R","PYRAMID ROCK",NA,"OREGON",1200,NA,NA,NA,NA,"06/16/2006",2006-06-16 12:00:00,NA
"276R","PYRAMID ROCK",NA,"OREGON",1200,NA,NA,NA,NA,"07/08/2006",2006-07-08 12:00:00,NA
"276R","PYRAMID ROCK",NA,"OREGON",1200,NA,NA,NA,NA,"07/10/2006",2006-07-10 12:00:00,NA
"276R","PYRAMID ROCK",NA,"OREGON",915,NA,NA,NA,NA,"07/12/2006",2006-07-12 09:15:00,NA
"276R","PYRAMID ROCK",NA,"OREGON",1322,NA,NA,NA,NA,"08/05/2006",2006-08-05 13:22:00,NA
"276R","PYRAMID ROCK",NA,"OREGON",1200,NA,NA,NA,NA,"08/17/2006",2006-08-17 12:00:00,NA
"276R","SAINT GEORGE REEF N SEAL ROCK",NA,"CALIF",1200,NA,NA,NA,NA,"06/29/2007",2007-06-29 12:00:00,NA
"276R","PYRAMID ROCK",NA,"OREGON",1200,NA,NA,NA,NA,"07/07/2007",2007-07-07 12:00:00,NA
"276R","PYRAMID ROCK",NA,"OREGON",1200,NA,NA,NA,NA,"07/12/2007",2007-07-12 12:00:00,NA
"276R","SAINT GEORGE REEF N SEAL ROCK",NA,"CALIF",1200,NA,NA,NA,NA,"07/13/2007",2007-07-13 12:00:00,NA
"276R","PYRAMID ROCK",NA,"OREGON",1200,NA,NA,NA,NA,"07/13/2007",2007-07-13 12:00:00,NA
"276R","PYRAMID ROCK",NA,"OREGON",1618,NA,NA,NA,NA,"07/21/2007",2007-07-21 16:18:00,NA
"276R","PYRAMID ROCK",NA,"OREGON",1200,NA,NA,NA,NA,"08/15/2007",2007-08-15 12:00:00,NA
"276R","PYRAMID ROCK",NA,"OREGON",1643,NA,NA,NA,NA,"07/10/2008",2008-07-10 16:43:00,NA
"276R","PYRAMID ROCK",NA,"OREGON",815,NA,NA,NA,NA,"07/11/2008",2008-07-11 08:15:00,NA
"276R","PYRAMID ROCK",NA,"OREGON",1518,NA,NA,NA,NA,"07/12/2008",2008-07-12 15:18:00,NA
"276R","ORFORD REEF STEAMBOAT ROCK",NA,"OREGON",1300,NA,NA,NA,NA,"07/26/2008",2008-07-26 13:00:00,NA
"276R","FARALLON SOUTHEAST",NA,"CALIF",1200,NA,NA,NA,NA,"02/24/2009",2009-02-24 12:00:00,NA
"276R","FARALLON SOUTHEAST",NA,"CALIF",1200,NA,NA,NA,NA,"03/10/2009",2009-03-10 12:00:00,NA
"276R","PYRAMID ROCK",NA,"OREGON",1424,NA,NA,NA,NA,"06/22/2009",2009-06-22 14:24:00,NA
"276R","ROGUE REEF",NA,"OREGON",1200,NA,NA,NA,NA,"07/06/2009",2009-07-06 12:00:00,NA
"276R","PYRAMID ROCK",NA,"OREGON",800,NA,NA,NA,NA,"07/15/2009",2009-07-15 08:00:00,NA
"276R","PYRAMID ROCK",NA,"OREGON",1036,NA,NA,NA,NA,"07/28/2009",2009-07-28 10:36:00,NA
"276R","FARALLON SOUTHEAST",NA,"CALIF",1200,NA,NA,NA,NA,"12/18/2009",2009-12-18 12:00:00,NA
"276R","FARALLONS",NA,"CALIF",1200,"UNK",NA,NA,NA,"01/27/2010",2010-01-27 12:00:00,NA
"276R","FARALLONS",NA,"CALIF",1200,"F",NA,NA,NA,"01/30/2010",2010-01-30 12:00:00,NA
"276R","PYRAMID ROCK",NA,"OREGON",1003,"F","A",NA,NA,"07/26/2010",2010-07-26 10:03:00,NA
"276R","PYRAMID ROCK",NA,"OREGON",1054,"F","A",NA,NA,"08/15/2010",2010-08-15 10:54:00,NA
"276R","PYRAMID ROCK",NA,"OREGON",1053,"F","A",NA,NA,"08/17/2010",2010-08-17 10:53:00,NA
"276R","PYRAMID ROCK",NA,"OREGON",1147,NA,NA,NA,NA,"08/21/2010",2010-08-21 11:47:00,NA
"276R","FARALLONS",NA,"CALIF",1200,"M",NA,NA,NA,"01/10/2011",2011-01-10 12:00:00,NA
"276R","FARALLONS",NA,"CALIF",1200,"M",NA,NA,NA,"02/17/2011",2011-02-17 12:00:00,NA
"276R","FARALLONS",NA,"CALIF",1200,"M",NA,NA,NA,"03/09/2011",2011-03-09 12:00:00,NA
"276R","SAINT GEORGE REEF S SEAL ROCK",NA,"CALIF",1200,NA,NA,NA,NA,"06/12/2011",2011-06-12 12:00:00,NA
"276R","PYRAMID ROCK",NA,"OREGON",1200,NA,NA,NA,NA,"07/12/2011",2011-07-12 12:00:00,NA
"276R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"07/09/2012",2012-07-09 12:00:00,NA
"276R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"07/21/2012",2012-07-21 12:00:00,NA
"276R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"08/28/2012",2012-08-28 12:00:00,NA
"276R","FARALLONS",NA,"CALIF",1200,"M",NA,NA,NA,"03/08/2013",2013-03-08 12:00:00,NA
"276R","FARALLONS",NA,"CALIF",1200,"M",NA,NA,NA,"03/14/2013",2013-03-14 12:00:00,NA
"276R","SAINT GEORGE REEF S SEAL ROCK",NA,"CALIF",1200,"F","A",NA,NA,"08/06/2013",2013-08-06 12:00:00,NA
"276R","SAINT GEORGE REEF N SEAL ROCK",NA,"CALIF",1200,"F","A",NA,NA,"08/11/2013",2013-08-11 12:00:00,NA
"276R","PYRAMID ROCK",NA,"OREGON",1200,NA,NA,NA,NA,"09/08/2013",2013-09-08 12:00:00,NA
"276R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"07/05/2014",2014-07-05 12:00:00,NA
"276R","SAINT GEORGE REEF N SEAL ROCK",NA,"CALIF",1200,"F","A",NA,NA,"07/21/2014",2014-07-21 12:00:00,NA
"276R","PYRAMID ROCK",NA,"OREGON",1200,NA,NA,NA,NA,"08/20/2014",2014-08-20 12:00:00,NA
"276R","FARALLONS",NA,"CALIF",1200,"UNK",NA,NA,NA,"02/19/2015",2015-02-19 12:00:00,NA
"276R","SALT POINT STATE PARK",NA,"CALIF",0,NA,NA,NA,NA,"04/29/2015",2015-04-29 00:00:00,NA
"276R","PYRAMID ROCK",NA,"OREGON",0,"F",NA,NA,NA,"06/22/2015",2015-06-22 00:00:00,NA
"276R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"06/27/2015",2015-06-27 12:00:00,NA
"276R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"06/28/2015",2015-06-28 12:00:00,NA
"276R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"07/06/2015",2015-07-06 12:00:00,NA
"276R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"07/12/2015",2015-07-12 12:00:00,NA
"276R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"07/24/2015",2015-07-24 12:00:00,NA
"276R","PYRAMID ROCK",NA,"OREGON",0,"F",NA,NA,NA,"09/04/2016",2016-09-04 00:00:00,NA
"276R","SAINT GEORGE REEF N SEAL ROCK",NA,"CALIF",1200,"F","A",NA,NA,"07/05/2017",2017-07-05 12:00:00,NA
"276R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"08/05/2017",2017-08-05 12:00:00,NA
"276R","ROGUE REEF",NA,"OREGON",1200,NA,NA,NA,NA,"07/09/2018",2018-07-09 12:00:00,NA
"276R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"07/24/2018",2018-07-24 12:00:00,NA
"276R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"07/30/2018",2018-07-30 12:00:00,NA
"276R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"07/31/2018",2018-07-31 12:00:00,NA
"276R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"06/25/2019",2019-06-25 12:00:00,NA
"276R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"07/09/2019",2019-07-09 12:00:00,NA
"276Y","CASTLE ROCK",NA,"CALIF",1240,"UNK","P",NA,NA,"02/11/2005",2005-02-11 12:40:00,NA
"276Y","SCORDINO S BEACH",NA,"CALIF",1115,"UNK","J",NA,NA,"09/19/2005",2005-09-19 11:15:00,NA
"276Y","CASTLE ROCK",NA,"CALIF",756,"UNK","J",NA,NA,"11/12/2005",2005-11-12 07:56:00,NA
"276Y","PATRICKS POINT",NA,"CALIF",1430,NA,NA,NA,NA,"07/13/2008",2008-07-13 14:30:00,NA
"276Y","SAINT GEORGE REEF N SEAL ROCK",NA,"CALIF",1500,NA,NA,NA,NA,"08/07/2008",2008-08-07 15:00:00,NA
"276Y","PYRAMID ROCK",NA,"OREGON",1532,NA,NA,NA,NA,"08/12/2008",2008-08-12 15:32:00,NA
"277R","PYRAMID ROCK",NA,"OREGON",1106,NA,"P",NA,NA,"07/18/2003",2003-07-18 11:06:00,NA
"277R","PYRAMID ROCK",NA,"OREGON",0,NA,NA,NA,NA,"07/28/2003",2003-07-28 00:00:00,NA
"277R","SEA LION ROCK",NA,"WASH",1406,NA,NA,NA,NA,"06/19/2013",2013-06-19 14:06:00,NA
"278R","PYRAMID ROCK",NA,"OREGON",1350,NA,"P",NA,NA,"07/15/2003",2003-07-15 13:50:00,NA
"278R","PYRAMID ROCK",NA,"OREGON",1145,NA,"P",NA,NA,"07/18/2003",2003-07-18 11:45:00,NA
"278R","ROGUE REEF",NA,"OREGON",1617,NA,"P",NA,NA,"07/28/2003",2003-07-28 16:17:00,NA
"278R","PYRAMID ROCK",NA,"OREGON",1059,NA,"P",NA,NA,"08/21/2003",2003-08-21 10:59:00,NA
"278R","BAILEY BEACH",NA,"OREGON",0,NA,NA,NA,NA,"12/09/2003",2003-12-09 00:00:00,NA
"278Y","ROGUE REEF",NA,"OREGON",1300,NA,NA,NA,NA,"05/16/2005",2005-05-16 13:00:00,NA
"278Y","PYRAMID ROCK",NA,"OREGON",1200,NA,"J",NA,NA,"05/25/2005",2005-05-25 12:00:00,NA
"278Y","PYRAMID ROCK",NA,"OREGON",1310,NA,NA,NA,NA,"06/07/2005",2005-06-07 13:10:00,NA
"278Y","PYRAMID ROCK",NA,"OREGON",1245,NA,NA,NA,NA,"06/28/2005",2005-06-28 12:45:00,NA
"278Y","PYRAMID ROCK",NA,"OREGON",1528,NA,NA,NA,NA,"06/29/2005",2005-06-29 15:28:00,NA
"278Y","PYRAMID ROCK",NA,"OREGON",1611,"UNK","J",NA,NA,"09/01/2005",2005-09-01 16:11:00,NA
"278Y","ROGUE REEF",NA,"OREGON",800,"UNK","P",NA,NA,"09/13/2005",2005-09-13 08:00:00,NA
"278Y","SAINT GEORGE REEF N SEAL ROCK",NA,"CALIF",1200,NA,NA,NA,NA,"06/29/2007",2007-06-29 12:00:00,NA
"278Y","PYRAMID ROCK",NA,"OREGON",1700,NA,NA,NA,NA,"07/05/2007",2007-07-05 17:00:00,NA
"278Y","PYRAMID ROCK",NA,"OREGON",1200,NA,NA,NA,NA,"07/07/2007",2007-07-07 12:00:00,NA
"278Y","SAINT GEORGE REEF N SEAL ROCK",NA,"CALIF",1200,NA,NA,NA,NA,"07/13/2007",2007-07-13 12:00:00,NA
"278Y","SAINT GEORGE REEF N SEAL ROCK",NA,"CALIF",1200,NA,NA,NA,NA,"08/07/2007",2007-08-07 12:00:00,NA
"278Y","PYRAMID ROCK",NA,"OREGON",1200,NA,NA,NA,NA,"08/16/2007",2007-08-16 12:00:00,NA
"278Y","READING ROCK",NA,"CALIF",1300,NA,NA,NA,NA,"06/28/2008",2008-06-28 13:00:00,NA
"279R","PYRAMID ROCK",NA,"OREGON",1100,NA,"P",NA,NA,"07/15/2003",2003-07-15 11:00:00,NA
"279R","PYRAMID ROCK",NA,"OREGON",1415,NA,"P",NA,NA,"08/02/2003",2003-08-02 14:15:00,NA
"279R","PYRAMID ROCK",NA,"OREGON",1351,NA,"P",NA,NA,"08/26/2003",2003-08-26 13:51:00,NA
"279R","SEA LION CAVES",NA,"OREGON",910,"UNK","P",NA,NA,"12/20/2003",2003-12-20 09:10:00,NA
"279R","SEA LION CAVES",NA,"OREGON",1108,"UNK","P",NA,NA,"01/19/2004",2004-01-19 11:08:00,NA
"279R","SEA LION CAVES",NA,"OREGON",905,"UNK","P",NA,NA,"01/27/2004",2004-01-27 09:05:00,NA
"279R","SEA LION CAVES",NA,"OREGON",1115,"UNK","P",NA,NA,"01/28/2004",2004-01-28 11:15:00,NA
"279R","SEA LION CAVES",NA,"OREGON",1050,"UNK","P",NA,NA,"01/29/2004",2004-01-29 10:50:00,NA
"280R","PYRAMID ROCK",NA,"OREGON",0,NA,"P",NA,NA,"07/13/2003",2003-07-13 00:00:00,NA
"280R","PYRAMID ROCK",NA,"OREGON",1442,NA,"P",NA,NA,"08/04/2003",2003-08-04 14:42:00,NA
"280R","PYRAMID ROCK",NA,"OREGON",1606,NA,"P",NA,NA,"08/26/2003",2003-08-26 16:06:00,NA
"280R","CAPE ARAGO",NA,"OREGON",800,"UNK","J",NA,NA,"10/10/2004",2004-10-10 08:00:00,NA
"280Y","CAPE ARAGO",NA,"OREGON",1056,"UNK","J",NA,NA,"10/09/2004",2004-10-09 10:56:00,NA
"280Y","E BODELTEH ISLAND",NA,"WASH",1200,NA,NA,NA,NA,"09/03/2008",2008-09-03 12:00:00,NA
"280Y","SEA LION ROCK",NA,"WASH",1307,NA,NA,NA,NA,"04/23/2012",2012-04-23 13:07:00,NA
"281R","PYRAMID ROCK",NA,"OREGON",0,NA,"P",NA,NA,"07/13/2003",2003-07-13 00:00:00,NA
"281R","PYRAMID ROCK",NA,"OREGON",1707,NA,"P",NA,NA,"07/21/2003",2003-07-21 17:07:00,NA
"281R","PYRAMID ROCK",NA,"OREGON",1443,NA,"P",NA,NA,"08/04/2003",2003-08-04 14:43:00,NA
"281R","PYRAMID ROCK",NA,"OREGON",1502,NA,"P",NA,NA,"08/18/2003",2003-08-18 15:02:00,NA
"281R","PYRAMID ROCK",NA,"OREGON",1146,NA,"P",NA,NA,"08/26/2003",2003-08-26 11:46:00,NA
"281R","PYRAMID ROCK",NA,"OREGON",1005,NA,"P",NA,NA,"09/02/2003",2003-09-02 10:05:00,NA
"281R","PYRAMID ROCK",NA,"OREGON",0,NA,"P",NA,NA,"09/04/2003",2003-09-04 00:00:00,NA
"281R","CASCADE HEAD",NA,"OREGON",815,"UNK","P",NA,NA,"10/25/2003",2003-10-25 08:15:00,NA
"281R","SEA LION CAVES",NA,"OREGON",1135,"UNK","P",NA,NA,"01/19/2004",2004-01-19 11:35:00,NA
"281R","SEA LION CAVES",NA,"OREGON",1400,"UNK","P",NA,NA,"01/27/2004",2004-01-27 14:00:00,NA
"281R","SEA LION CAVES",NA,"OREGON",910,"UNK","P",NA,NA,"01/30/2004",2004-01-30 09:10:00,NA
"281R","SEA LION CAVES",NA,"OREGON",0,"UNK","P",NA,NA,"02/20/2004",2004-02-20 00:00:00,NA
"281R","CARMANAH POINT",NA,"BC",1200,"UNK","J",NA,NA,"06/23/2004",2004-06-23 12:00:00,NA
"281R","CARMANAH POINT",NA,"BC",1200,"UNK","J",NA,NA,"07/23/2004",2004-07-23 12:00:00,NA
"281R","CARMANAH POINT",NA,"BC",1200,NA,NA,NA,NA,"06/18/2005",2005-06-18 12:00:00,NA
"281R","CARMANAH POINT",NA,"BC",1200,NA,NA,NA,NA,"06/27/2005",2005-06-27 12:00:00,NA
"281R","MARA ISLAND ROCK",NA,"BC",1200,NA,NA,NA,NA,"07/12/2005",2005-07-12 12:00:00,NA
"281R","CARMANAH POINT",NA,"BC",1200,NA,NA,NA,NA,"08/05/2005",2005-08-05 12:00:00,NA
"281R","CARMANAH POINT",NA,"BC",1200,"UNK","J",NA,NA,"08/10/2005",2005-08-10 12:00:00,NA
"281R","CARMANAH POINT",NA,"BC",1200,NA,NA,NA,NA,"08/11/2005",2005-08-11 12:00:00,NA
"281R","SEA LION CAVES",NA,"OREGON",1200,"M",NA,NA,NA,"04/10/2006",2006-04-10 12:00:00,NA
"281R","SEA LION CAVES",NA,"OREGON",1200,NA,NA,NA,NA,"02/12/2007",2007-02-12 12:00:00,NA
"281R","SEA LION ROCK JAGGED ISLAND",NA,"WASH",1425,NA,NA,NA,NA,"04/03/2008",2008-04-03 14:25:00,NA
"281R","CARMANAH POINT",NA,"BC",1400,NA,NA,NA,NA,"09/19/2008",2008-09-19 14:00:00,NA
"281R","BARRIER ROCKS ISLANDS",NA,"BC",756,NA,NA,NA,NA,"05/19/2009",2009-05-19 07:56:00,NA
"281R","PYRAMID ROCK",NA,"OREGON",1441,NA,NA,NA,NA,"06/12/2009",2009-06-12 14:41:00,NA
"281R","CARMANAH POINT",NA,"BC",1200,NA,NA,NA,NA,"07/24/2009",2009-07-24 12:00:00,NA
"281R","CARMANAH POINT",NA,"BC",1414,NA,NA,NA,NA,"07/26/2009",2009-07-26 14:14:00,NA
"281R","CARMANAH POINT",NA,"BC",730,NA,NA,NA,NA,"07/28/2009",2009-07-28 07:30:00,NA
"281R","PACHENA",NA,"BC",940,NA,NA,NA,NA,"08/24/2009",2009-08-24 09:40:00,NA
"281R","CARMANAH POINT",NA,"BC",1400,NA,NA,NA,NA,"09/03/2009",2009-09-03 14:00:00,NA
"281R","PACHENA",NA,"BC",1200,NA,NA,NA,NA,"07/17/2010",2010-07-17 12:00:00,NA
"281R","CARMANAH POINT",NA,"BC",1200,NA,NA,NA,NA,"07/20/2010",2010-07-20 12:00:00,NA
"281R","CARMANAH POINT",NA,"BC",1200,NA,NA,NA,NA,"08/16/2010",2010-08-16 12:00:00,NA
"281R","TATOOSH ISLAND",NA,"WASH",1200,NA,NA,NA,NA,"08/25/2010",2010-08-25 12:00:00,NA
"281R","CARMANAH POINT",NA,"BC",1200,NA,NA,NA,NA,"09/04/2010",2010-09-04 12:00:00,NA
"281R","TATOOSH ISLAND",NA,"WASH",1200,NA,NA,NA,NA,"09/14/2010",2010-09-14 12:00:00,NA
"281R","RACE ROCKS",NA,"BC",1200,NA,NA,NA,NA,"10/25/2010",2010-10-25 12:00:00,NA
"281R","RACE ROCKS",NA,"BC",1200,NA,NA,NA,NA,"11/04/2010",2010-11-04 12:00:00,NA
"281R","RACE ROCKS",NA,"BC",1200,NA,NA,NA,NA,"11/28/2010",2010-11-28 12:00:00,NA
"281R","RACE ROCKS",NA,"BC",1200,NA,NA,NA,NA,"11/29/2010",2010-11-29 12:00:00,NA
"281R","RACE ROCKS",NA,"BC",1200,NA,NA,NA,NA,"12/02/2010",2010-12-02 12:00:00,NA
"281R","PACHENA",NA,"BC",1200,NA,NA,NA,NA,"07/23/2011",2011-07-23 12:00:00,NA
"281R","PACHENA",NA,"BC",1200,NA,NA,NA,NA,"08/28/2011",2011-08-28 12:00:00,NA
"281R","CARMANAH POINT",NA,"BC",1200,NA,NA,NA,NA,"08/29/2011",2011-08-29 12:00:00,NA
"281R","CARMANAH POINT",NA,"BC",1200,NA,NA,NA,NA,"09/03/2011",2011-09-03 12:00:00,NA
"281R","CARMANAH POINT",NA,"BC",1200,NA,NA,NA,NA,"09/06/2011",2011-09-06 12:00:00,NA
"281R","CARMANAH POINT",NA,"BC",1200,"M","A",NA,NA,"07/03/2012",2012-07-03 12:00:00,NA
"281R","CARMANAH POINT",NA,"BC",1200,"M","A",NA,NA,"07/20/2012",2012-07-20 12:00:00,NA
"281R","CARMANAH POINT",NA,"BC",1200,"M","A",NA,NA,"07/27/2012",2012-07-27 12:00:00,NA
"281R","CARMANAH POINT",NA,"BC",1200,"M","A",NA,NA,"09/14/2012",2012-09-14 12:00:00,NA
"281R","CARMANAH POINT",NA,"BC",1200,"M","A",NA,NA,"09/21/2012",2012-09-21 12:00:00,NA
"281R","SEA LION ROCK JAGGED ISLAND",NA,"WASH",1200,"F","A",NA,NA,"06/28/2013",2013-06-28 12:00:00,NA
"281R","CARMANAH POINT",NA,"BC",1200,"M","A",NA,NA,"07/24/2013",2013-07-24 12:00:00,NA
"281R","CARMANAH POINT",NA,"BC",1200,"M","A",NA,NA,"07/27/2013",2013-07-27 12:00:00,NA
"281R","CARMANAH POINT",NA,"BC",1200,"M","A",NA,NA,"08/04/2013",2013-08-04 12:00:00,NA
"281R","CARMANAH POINT",NA,"BC",1200,"F","A",NA,NA,"08/26/2013",2013-08-26 12:00:00,NA
"281R","CARMANAH POINT",NA,"BC",1200,"M","A",NA,NA,"08/28/2013",2013-08-28 12:00:00,NA
"281Y","PACHENA",NA,"BC",1300,NA,NA,NA,NA,"10/26/2007",2007-10-26 13:00:00,NA
"281Y","PACHENA",NA,"BC",1152,NA,NA,NA,NA,"11/05/2007",2007-11-05 11:52:00,NA
"281Y","CASTLE ROCK",NA,"CALIF",1600,NA,NA,NA,NA,"06/29/2008",2008-06-29 16:00:00,NA
"281Y","SAINT GEORGE REEF S SEAL ROCK",NA,"CALIF",1330,NA,NA,NA,NA,"08/07/2008",2008-08-07 13:30:00,NA
"281Y","CARROLL ISLAND",NA,"WASH",1300,NA,NA,NA,NA,"04/24/2009",2009-04-24 13:00:00,NA
"281Y","SEA LION CAVES",NA,"OREGON",1200,"M",NA,NA,NA,"05/03/2009",2009-05-03 12:00:00,NA
"281Y","SAINT GEORGE REEF N SEAL ROCK",NA,"CALIF",1200,NA,NA,NA,NA,"05/30/2009",2009-05-30 12:00:00,NA
"281Y","SEA LION CAVES",NA,"OREGON",1200,"M",NA,NA,NA,"08/03/2009",2009-08-03 12:00:00,NA
"281Y","PACHENA",NA,"BC",900,NA,NA,NA,NA,"08/27/2009",2009-08-27 09:00:00,NA
"281Y","LONG BEACH ROCKS",NA,"BC",738,NA,NA,NA,NA,"09/01/2009",2009-09-01 07:38:00,NA
"281Y","SAINT GEORGE REEF S SEAL ROCK",NA,"CALIF",1200,NA,NA,NA,NA,"07/24/2010",2010-07-24 12:00:00,NA
"281Y","TATOOSH E",NA,"WASH",956,NA,NA,NA,NA,"09/14/2010",2010-09-14 09:56:00,NA
"281Y","PACHENA",NA,"BC",1200,NA,NA,NA,NA,"10/14/2010",2010-10-14 12:00:00,NA
"282R","PYRAMID ROCK",NA,"OREGON",1115,NA,"P",NA,NA,"07/18/2003",2003-07-18 11:15:00,NA
"282R","ROGUE REEF",NA,"OREGON",1608,NA,"P",NA,NA,"07/28/2003",2003-07-28 16:08:00,NA
"282R","PYRAMID ROCK",NA,"OREGON",1354,NA,"P",NA,NA,"08/26/2003",2003-08-26 13:54:00,NA
"282R","CASCADE HEAD",NA,"OREGON",1853,"UNK","P",NA,NA,"09/17/2003",2003-09-17 18:53:00,NA
"282R","CASCADE HEAD",NA,"OREGON",0,NA,"P",NA,NA,"09/18/2003",2003-09-18 00:00:00,NA
"282R","SEA LION CAVES",NA,"OREGON",1015,"UNK","P",NA,NA,"12/17/2003",2003-12-17 10:15:00,NA
"282R","SEA LION CAVES",NA,"OREGON",1400,"UNK","P",NA,NA,"01/27/2004",2004-01-27 14:00:00,NA
"282R","SEA LION CAVES",NA,"OREGON",910,"UNK","P",NA,NA,"01/30/2004",2004-01-30 09:10:00,NA
"282R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"08/17/2014",2014-08-17 12:00:00,NA
"282Y","CAPE ARAGO",NA,"OREGON",800,"UNK","P",NA,NA,"10/10/2004",2004-10-10 08:00:00,NA
"282Y","SEA LION ROCK JAGGED ISLAND",NA,"WASH",1400,"UNK","J",NA,NA,"07/27/2007",2007-07-27 14:00:00,NA
"283R","SEA LION CAVES",NA,"OREGON",1200,"M",NA,NA,NA,"08/04/2008",2008-08-04 12:00:00,NA
"283R","SEA LION CAVES",NA,"OREGON",1200,"M",NA,NA,NA,"08/06/2008",2008-08-06 12:00:00,NA
"283R","SEA LION CAVES",NA,"OREGON",1200,"M",NA,NA,NA,"08/07/2008",2008-08-07 12:00:00,NA
"283R","SEA LION CAVES",NA,"OREGON",1200,"M",NA,NA,NA,"07/23/2009",2009-07-23 12:00:00,NA
"283R","PYRAMID ROCK",NA,"OREGON",0,NA,"P",NA,NA,"07/13/2003",2003-07-13 00:00:00,NA
"283R","PYRAMID ROCK",NA,"OREGON",1458,NA,"P",NA,NA,"07/18/2003",2003-07-18 14:58:00,NA
"283R","ROGUE REEF",NA,"OREGON",0,NA,"P",NA,NA,"10/09/2003",2003-10-09 00:00:00,NA
"283R","SEA LION CAVES",NA,"OREGON",1400,"UNK","P",NA,NA,"01/27/2004",2004-01-27 14:00:00,NA
"283R","SEA LION CAVES",NA,"OREGON",1510,"UNK","P",NA,NA,"04/25/2004",2004-04-25 15:10:00,NA
"283R","SEA LION CAVES",NA,"OREGON",1009,"UNK","P",NA,NA,"04/26/2004",2004-04-26 10:09:00,NA
"283R","SEA LION CAVES",NA,"OREGON",1650,"UNK","J",NA,NA,"05/23/2004",2004-05-23 16:50:00,NA
"283R","SEA LION CAVES",NA,"OREGON",1134,NA,"J",NA,NA,"06/17/2004",2004-06-17 11:34:00,NA
"283R","SEA LION CAVES",NA,"OREGON",1530,"UNK","J",NA,NA,"06/22/2004",2004-06-22 15:30:00,NA
"283R","SEA LION CAVES",NA,"OREGON",0,NA,"J",NA,NA,"08/05/2004",2004-08-05 00:00:00,NA
"283R","SEA LION CAVES",NA,"OREGON",1145,"UNK","J",NA,NA,"08/27/2004",2004-08-27 11:45:00,NA
"283R","SEA LION CAVES",NA,"OREGON",1347,"UNK","J",NA,NA,"02/04/2005",2005-02-04 13:47:00,NA
"283R","SEA LION CAVES",NA,"OREGON",1143,"UNK","J",NA,NA,"02/05/2005",2005-02-05 11:43:00,NA
"283R","SEA LION CAVES",NA,"OREGON",1200,"UNK","J",NA,NA,"04/02/2005",2005-04-02 12:00:00,NA
"283R","SEA LION CAVES",NA,"OREGON",1045,"UNK","J",NA,NA,"04/09/2005",2005-04-09 10:45:00,NA
"283R","SEA LION CAVES",NA,"OREGON",1229,"UNK","J",NA,NA,"04/10/2005",2005-04-10 12:29:00,NA
"283R","SEA LION CAVES",NA,"OREGON",1200,"UNK","J",NA,NA,"04/16/2005",2005-04-16 12:00:00,NA
"283R","SEA LION CAVES",NA,"OREGON",1345,"UNK","J",NA,NA,"04/30/2005",2005-04-30 13:45:00,NA
"283R","SEA LION CAVES",NA,"OREGON",1200,"UNK","J",NA,NA,"05/01/2005",2005-05-01 12:00:00,NA
"283R","SEA LION CAVES",NA,"OREGON",1200,"UNK","J",NA,NA,"07/01/2005",2005-07-01 12:00:00,NA
"283R","SEA LION CAVES",NA,"OREGON",1200,"UNK","J",NA,NA,"07/09/2005",2005-07-09 12:00:00,NA
"283R","SEA LION CAVES",NA,"OREGON",1200,"UNK","J",NA,NA,"07/23/2005",2005-07-23 12:00:00,NA
"283R","SEA LION CAVES",NA,"OREGON",1200,"UNK","J",NA,NA,"08/08/2005",2005-08-08 12:00:00,NA
"283R","CASCADE HEAD",NA,"OREGON",1100,"UNK","J",NA,NA,"08/29/2005",2005-08-29 11:00:00,NA
"283R","SEA LION CAVES",NA,"OREGON",1200,"UNK","J",NA,NA,"09/18/2005",2005-09-18 12:00:00,NA
"283R","SEA LION CAVES",NA,"OREGON",1200,"UNK","J",NA,NA,"11/26/2005",2005-11-26 12:00:00,NA
"283R","SEA LION CAVES",NA,"OREGON",1200,"UNK","J",NA,NA,"11/27/2005",2005-11-27 12:00:00,NA
"283R","SEA LION CAVES",NA,"OREGON",1200,"M",NA,NA,NA,"01/11/2006",2006-01-11 12:00:00,NA
